2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000585,WXNY,,,,New York,NY,10011,17170.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000586,NCC,,,,New York,NY,10174,271864.85,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000587,Centro,,,,Washington,DC,20037,110500.98,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000588,WABC,,,,New York,NY,10023,253852.50,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000589,WCBS,,,,New York,NY,10019,72165.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000590,WFUT,,,,Newark,NJ,07107,5865.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000591,WLNY,,,,New York,NY,10019,11717.25,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000592,WNBC,,,,New York,NY,10112,186830.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000593,WNJU,,,,New York,NY,10118,32448.75,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000594,WNYW,,,,New York,NY,10065,80707.50,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000595,WABC,,,,New York,NY,10023,68850.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000596,WWOR,,,,New York,NY,10011,17807.50,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000597,WXTV,,,,New York,NY,10158,70167.50,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000598,WADO,,,,New York,NY,10011,7331.25,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000599,WQBU,,,,New York,NY,10011,5248.75,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000600,WXNY,,,,New York,NY,10011,17170.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000601,NCC,,,,New York,NY,10174,204944.47,TVADS,Television Ads
ELECTION,OFFICECD,CANDID,CANCLASS,CANDLAST,CANDFIRST,CANDMI,COMMITTEE,C_CODE,REF_C_CODE,ORI_VENDOR,REF_STRNO,REF_STRNAM,REF_APTNO,REF_CITY,REF_STATE,REF_ZIP,SCHEDULE,FILING,PAGENO,SEQUENCENO,REFNO,SUBCONTRACTOR,STRNO,STRNAME,APARTMENT,CITY,STATE,ZIP,AMNT,PURPOSECD,PURPOSE
